,Estaciones
9148,/g/precios-combustible-gasolinera-lpb-carretera-n-120-km.-1-en-el-municipio-ponteareas
9149,/g/precios-combustible-gasolinera-cepsa-autovia-a52-km-292-en-el-municipio-ponteareas
9150,/g/precios-combustible-gasolinera-repsol-cr-n-120-6435-en-el-municipio-ponteareas
9151,/g/precios-combustible-gasolinera-loimil-gas-carretera-nacional-525-km.-316-en-el-municipio-estrada-a
9152,/g/precios-combustible-gasolinera-galp-ctra.-n-640-ctra-km-2017-en-el-municipio-estrada-a
9153,/g/precios-combustible-gasolinera-repsol-cl-san-pelay0-73-en-el-municipio-estrada-a
9154,/g/precios-combustible-gasolinera-bp-avenida-pontevedra-24-en-el-municipio-estrada-a
9155,/g/precios-combustible-gasolinera-sbc-carretera-po-841-santiago-limite-provincia-a-estrada-km.-19800-en-el-municipio-estrada-a
9156,/g/precios-combustible-gasolinera-cepsa-carretera--po--200-km-9950-en-el-municipio-lalin
9157,/g/precios-combustible-gasolinera-cobideza-lugar-santa-baia-cercio-sn-en-el-municipio-lalin
9158,/g/precios-combustible-gasolinera-repsol-avenida-buenos-aires-0-en-el-municipio-lalin
9159,/g/precios-combustible-gasolinera-campodeza-s.c.g.-lugar-gresande-gresande-sn-en-el-municipio-lalin
9160,/g/precios-combustible-gasolinera-repsol-calle-corredoira-33-en-el-municipio-lalin
9161,/g/precios-combustible-gasolinera-repsol-calle-rua-do-rio-sn-sn-en-el-municipio-lalin
9162,/g/precios-combustible-gasolinera-galp-carretera-n-525-km.-296200-en-el-municipio-lalin
9163,/g/precios-combustible-gasolinera-carrefour-calle-arenal-sn-c.c.-eroski-sn-en-el-municipio-lalin
9164,/g/precios-combustible-gasolinera-staroil-poligono-pol.-ind.-lalin-2000-sn-en-el-municipio-lalin
9165,/g/precios-combustible-gasolinera-sanchilan-carretera-po-313-km.-14911-en-el-municipio-moaa
9166,/g/precios-combustible-gasolinera-gasoleos-carretera-po-313-marin-moaa-km.-14918-en-el-municipio-moaa
9167,/g/precios-combustible-gasolinera-repsol--lugar-carretera-po-551-7-en-el-municipio-moaa
9168,/g/precios-combustible-gasolinera-repsol-calle-carretera-po-551-7-en-el-municipio-moaa
9169,/g/precios-combustible-gasolinera-repsol-carretera-nacional-120-km.-651-en-el-municipio-porrio-o
9170,/g/precios-combustible-gasolinera-staroil-poligono-pol.-ind.-a-granxa-sur-ppi-6-sector-2-parcelas-14-15-y-16-2-en-el-municipio-porrio-o
9171,/g/precios-combustible-gasolinera-repsol-pg-industrial-a-granxa-sn-en-el-municipio-porrio-o
9172,/g/precios-combustible-gasolinera-repsol-carretera-po-510-km.-12-en-el-municipio-porrio-o
9173,/g/precios-combustible-gasolinera-repsol-carretera-atios-km.-555-en-el-municipio-porrio-o
9174,/g/precios-combustible-gasolinera-repsol-cr-po-552-p.k.-7400-en-el-municipio-nigran
9175,/g/precios-combustible-gasolinera-meroil-puente-n-38---villalonga-ctra.-550-villagarcia-a-el-gro-km-228-en-el-municipio-sanxenxo
9176,/g/precios-combustible-gasolinera-cepsa-carretera-po-504-km.-042-en-el-municipio-sanxenxo
9177,/g/precios-combustible-gasolinera-cepsa-carretera-po-504-km.-042-en-el-municipio-sanxenxo
9178,/g/precios-combustible-gasolinera-repsol-lugar-fontoira-padrian-42-en-el-municipio-sanxenxo
9179,/g/precios-combustible-gasolinera-galp-via-rapida-g-41-km-5580-en-el-municipio-sanxenxo
9180,/g/precios-combustible-gasolinera-repsol-cl-avenida-de-portugal-s.n.-en-el-municipio-tui
9181,/g/precios-combustible-gasolinera-repsol-calzada-calvo-sotelo-sn-en-el-municipio-tui
9182,/g/precios-combustible-gasolinera-outletui-poligono-areas-53-en-el-municipio-tui
9183,/g/precios-combustible-gasolinera-sertuy-ctra.-nacional-550-km.-1672-en-el-municipio-tui
9184,/g/precios-combustible-gasolinera-sertuy-ctra.-nacional-550-km.-1672-en-el-municipio-tui
9185,/g/precios-combustible-gasolinera-repsol-avenida-encoirados-sn-en-el-municipio-poio
9186,/g/precios-combustible-gasolinera-saras-av.-domingo-fontan-local-4-2-en-el-municipio-poio
9187,/g/precios-combustible-gasolinera-cepsa-carretera-illa-da-toxa-km-108-km.-108-en-el-municipio-poio
9188,/g/precios-combustible-gasolinera-repsol-carretera-redondela-porrio-n-550-km.-148-en-el-municipio-mos
9189,/g/precios-combustible-gasolinera-repsol-carretera-redondela---porrio-n-550-km.-148-en-el-municipio-mos
9190,/g/precios-combustible-gasolinera-e.s.tuysl.aneli-san-cosme-mos-estrada-porrio-gomdomar200--en-el-municipio-mos
9191,/g/precios-combustible-gasolinera-peinador-poligono-rua-anel-do-perral-21-en-el-municipio-mos
9192,/g/precios-combustible-gasolinera-el-sol-estrada-estrada-porrio--redondela-76-en-el-municipio-mos
9193,/g/precios-combustible-gasolinera-fegoblan-sl-valcarce-barrio-sanguieda-139-en-el-municipio-mos
9194,/g/precios-combustible-gasolinera-exga-autovia-a-55-km.-10-en-el-municipio-mos
9195,/g/precios-combustible-gasolinera-exga-autovia-a-55-km.-10-en-el-municipio-mos
9196,/g/precios-combustible-gasolinera-repsol-avenida-peinador-49-en-el-municipio-mos
9197,/g/precios-combustible-gasolinera-repsol-plaza-san-bieito-4-en-el-municipio-gondomar
9198,/g/precios-combustible-gasolinera-repsol-carrer-pkm-23400-7-en-el-municipio-gondomar
9199,/g/precios-combustible-gasolinera-repsol-carretera-carretera-comarcal-po-550-km.-35550-en-el-municipio-cambados
9200,/g/precios-combustible-gasolinera-shell-v.g4.2-km-3.5-en-el-municipio-cambados
9201,/g/precios-combustible-gasolinera-repsol-carretera-carretera-comarcal-po-550-km.-35550-en-el-municipio-cambados
9202,/g/precios-combustible-gasolinera-cepsa-avda.-de-villagarcia-89-ctra.-c-550-p.k.-33-en-el-municipio-cambados
9203,/g/precios-combustible-gasolinera-sbc-lugar-lg-as-laxes---corbillon-sn-en-el-municipio-cambados
9204,/g/precios-combustible-gasolinera-cepsa-carretera-po-550-km.-184-en-el-municipio-tomio
9205,/g/precios-combustible-gasolinera-cepsa-carretera-po-550-km.-186-en-el-municipio-tomio
9206,/g/precios-combustible-gasolinera-shell-lugar-sabarigo-sn-en-el-municipio-bueu
9207,/g/precios-combustible-gasolinera-repsol-avenida-santa-marta-10-en-el-municipio-baiona
9208,/g/precios-combustible-gasolinera-repsol-cr-po-316-p.k.-33-en-el-municipio-grove-o
9209,/g/precios-combustible-gasolinera-repsol-carretera-cambados-nogueira-km.-8-en-el-municipio-vilanova-de-arousa
9210,/g/precios-combustible-gasolinera-repsol-cr-po-549-p.k.-59-en-el-municipio-vilanova-de-arousa
9211,/g/precios-combustible-gasolinera-petronor-cr-po-552-p.k.-44-en-el-municipio-guarda-a
9212,/g/precios-combustible-gasolinera-repsol-cl-san-roque-33-en-el-municipio-guarda-a
9213,/g/precios-combustible-gasolinera-baratoil-rotonda-pintan-sn-en-el-municipio-guarda-a
9214,/g/precios-combustible-gasolinera-ckm-lugar-calcote-godos-sn-en-el-municipio-caldas-de-reis
9215,/g/precios-combustible-gasolinera-petrocash-carretera-n-640-km.-224-en-el-municipio-caldas-de-reis
9216,/g/precios-combustible-gasolinera-crp-carretera-nacional-550-km.-95-en-el-municipio-caldas-de-reis
9217,/g/precios-combustible-gasolinera-crp-carretera-nac.-550-km.-95-en-el-municipio-caldas-de-reis
9218,/g/precios-combustible-gasolinera-sayar-carretera-n640-caldas-vilagarcia-km.-227900-en-el-municipio-caldas-de-reis
9219,/g/precios-combustible-gasolinera-cepsa-carretera-atios-a-salvatierra-de-mio-km.-10-en-el-municipio-salvaterra-de-mio
9220,/g/precios-combustible-gasolinera-gedas---a-queimadia-a-52-salida-291-ctra-ponteareas--as-neves-km-po-9006-en-el-municipio-salvaterra-de-mio
9221,/g/precios-combustible-gasolinera-cepsa-rua-rosalia-de-castro-56-en-el-municipio-salvaterra-de-mio
9222,/g/precios-combustible-gasolinera-petronor-carrera-lugar-de-parderrubias-sn-en-el-municipio-salceda-de-caselas
9223,/g/precios-combustible-gasolinera-cobideza-carretera-po-2205-km.-214-en-el-municipio-silleda
9224,/g/precios-combustible-gasolinera-cepsa-c-ferial-1-n-525-km-3015-en-el-municipio-silleda
9225,/g/precios-combustible-gasolinera-aira-silleda-carretera-de-siador-km.-1-en-el-municipio-silleda
9226,/g/precios-combustible-gasolinera-galp-ap-53-km-28000-en-el-municipio-silleda
9227,/g/precios-combustible-gasolinera-estacion-de-servicio-bandeira-cr-n-525---p.k.-30910-d-en-el-municipio-silleda
9228,/g/precios-combustible-gasolinera-bp-lugar-paredes-3233-en-el-municipio-vilaboa
9229,/g/precios-combustible-gasolinera-bp-lugar-paredes-3233-en-el-municipio-vilaboa
9230,/g/precios-combustible-gasolinera-cepsa-carretera-nacional-550-km.-131-en-el-municipio-vilaboa
9231,/g/precios-combustible-gasolinera-repsol-au-a-9--pontevedra-sur-vigo-13-en-el-municipio-vilaboa
9232,/g/precios-combustible-gasolinera-repsol-au-a-9-144-en-el-municipio-vilaboa
9233,/g/precios-combustible-gasolinera-ee.ss.-camanzo-carretera-po-260-km.-3700-en-el-municipio-vila-de-cruces
9234,/g/precios-combustible-gasolinera-petronor-calle-gres-sn-en-el-municipio-vila-de-cruces
9235,/g/precios-combustible-gasolinera-repsol-calle-vazquez-39-en-el-municipio-vila-de-cruces
9236,/g/precios-combustible-gasolinera-repsol-pazos-sn-nacional-255-km-1-en-el-municipio-ponte-caldelas
9237,/g/precios-combustible-gasolinera-jllowcost-poligono-o-campio-6-en-el-municipio-ponte-caldelas
9238,/g/precios-combustible-gasolinera-cs-poligono-industrial-a-pedreira-n-22-9305-coiron-ribadumia-leiro-en-el-municipio-meao
9239,/g/precios-combustible-gasolinera-repsol-carretera-cr-n-120-km.-61370-en-el-municipio-caiza-a
9240,/g/precios-combustible-gasolinera-repsol-carretera-carretera-caiza---creciente-sn-km.-050-en-el-municipio-caiza-a
9241,/g/precios-combustible-gasolinera-campsa-cl-progreso-86-n-120-km-6135-en-el-municipio-caiza-a
9242,/g/precios-combustible-gasolinera-e.s.valeixe-lugar-mioteira-sn-en-el-municipio-caiza-a
9243,/g/precios-combustible-gasolinera-barrantes-avenida-carretera-caldas-reyes-a-noalla-75-en-el-municipio-ribadumia
9244,/g/precios-combustible-gasolinera-repsol-butano-rua-grenla-ribadumia-sn-en-el-municipio-ribadumia
9245,/g/precios-combustible-gasolinera-campsa-cl-cruce-ctra.-circunvalacion-s.n.-en-el-municipio-cuntis
9246,/g/precios-combustible-gasolinera-repsol-calle-rua-uno-41-en-el-municipio-moraa
9247,/g/precios-combustible-gasolinera-15909-calle-tenorio-1-en-el-municipio-cotobade
9248,/g/precios-combustible-gasolinera-petronor-carretera-po-400-km-5.2-km.-52-en-el-municipio-neves-as
9249,/g/precios-combustible-gasolinera-es-rb-poligono-parque-empresarial-barro--meis-parcela-a-1-1-en-el-municipio-barro
9250,/g/precios-combustible-gasolinera-repsol-carrera-san-antonio--n-550---km-107-56-en-el-municipio-barro
9251,/g/precios-combustible-gasolinera-repsol-carretera-po531-km.-8-en-el-municipio-barro
9252,/g/precios-combustible-gasolinera-repsol-carretera-po531-km.-83-en-el-municipio-barro
9253,/g/precios-combustible-gasolinera-repsol-cr-n-541-515-en-el-municipio-forcarei
9254,/g/precios-combustible-gasolinera-coafor--rua-regueira-47-en-el-municipio-forcarei
9255,/g/precios-combustible-gasolinera-repsol-carretera-po-548-km.-78-en-el-municipio-catoira
9256,/g/precios-combustible-gasolinera-a-chan-de-amoedo-carretera-redondela---pazos-km.-5-en-el-municipio-pazos-de-borben
9257,/g/precios-combustible-gasolinera-repsol-jose-novo-sn-nacional-550-km-89-en-el-municipio-pontecesures
9258,/g/precios-combustible-gasolinera-a-palmeira-rua-redondo-56-en-el-municipio-pontecesures
9259,/g/precios-combustible-gasolinera-galp-autopista-a-9-km.-114-en-el-municipio-portas
9260,/g/precios-combustible-gasolinera-galp-autopista-a-9-km.-114-en-el-municipio-portas
9261,/g/precios-combustible-gasolinera-campsa-cr-po-552--p.k.-3050-d-en-el-municipio-oia
9262,/g/precios-combustible-gasolinera-campsa-cr-po-400-18-en-el-municipio-arbo
9263,/g/precios-combustible-gasolinera-meroil-crta.-a-gudia-lalin--c-533-km-171-en-el-municipio-rodeiro
9264,/g/precios-combustible-gasolinera-o-rodo-carretera-po-533-km.-16-en-el-municipio-rodeiro
9265,/g/precios-combustible-gasolinera-estacion-de-servicio-paraos-lugar-paraos-nacional-120-km-632-en-el-municipio-covelo
9266,/g/precios-combustible-gasolinera-shell-carretera-po-840-km.-67300-en-el-municipio-agolada
9267,/g/precios-combustible-gasolinera-repsol-avenida-avda-del-ayuntamiento-1-en-el-municipio-agolada
9268,/g/precios-combustible-gasolinera-cepsa-po-231-km-02-en-el-municipio-campo-lameiro
9269,/g/precios-combustible-gasolinera-repsol-carretera-n-541-km.-65-en-el-municipio-cerdedo
9270,/g/precios-combustible-gasolinera-repsol-carretera-n-541-km.-65-en-el-municipio-cerdedo
9271,/g/precios-combustible-gasolinera-petronor-avenida-doctor-iglesias-0-en-el-municipio-dozon
9272,/g/precios-combustible-gasolinera-repsol-calle-constitucion-sn-en-el-municipio-mondariz-balneario
9273,/g/precios-combustible-gasolinera-repsol-plaza-jardin-del-posio-sn-en-el-municipio-ourense
9274,/g/precios-combustible-gasolinera-estacion-de-servicio-mariamansa-avda.-de-zamora-140-en-el-municipio-ourense
9275,/g/precios-combustible-gasolinera-carrefour-calle-aira-de-fonsillon-sn-en-el-municipio-ourense
9276,/g/precios-combustible-gasolinera-e.-s.-perez-rumbao-s.a.-progreso-97-en-el-municipio-ourense
9277,/g/precios-combustible-gasolinera-repsol-cr-or-536-2--d-en-el-municipio-ourense
9278,/g/precios-combustible-gasolinera-repsol-calle-poblado-velle-sn-en-el-municipio-ourense
9279,/g/precios-combustible-gasolinera-repsol-calle-pena-do-vado-59-en-el-municipio-ourense
9280,/g/precios-combustible-gasolinera-velasco-avenida-santiago-132-en-el-municipio-ourense
9281,/g/precios-combustible-gasolinera-e.s.-o-viso-carretera-n-525-km.-242400-en-el-municipio-ourense
9282,/g/precios-combustible-gasolinera-e.-s.-o-pino-carretera-n-120-km.-571-en-el-municipio-ourense
9283,/g/precios-combustible-gasolinera-repsol-n-120-km-5805-en-el-municipio-ourense
9284,/g/precios-combustible-gasolinera-repsol-carretera-n-525-km.-16518-en-el-municipio-verin
9285,/g/precios-combustible-gasolinera-repsol-calle-san-lazaro-83-en-el-municipio-verin
9286,/g/precios-combustible-gasolinera-galp-carretera-carretera-de-verin-portugal-km.-13100-en-el-municipio-verin
9287,/g/precios-combustible-gasolinera-repsol-carretera-ribadavia-57-km.-4-en-el-municipio-carballio-o
9288,/g/precios-combustible-gasolinera-avia-ctra.-ou-504-carballio-cea-km-45-en-el-municipio-carballio-o
9289,/g/precios-combustible-gasolinera-cepsa-ctra.-orense-18-n-541-km-276-en-el-municipio-carballio-o
9290,/g/precios-combustible-gasolinera-repsol-carretera-cr.nacional-541-km.-2880-en-el-municipio-carballio-o
9291,/g/precios-combustible-gasolinera-cepsa-manuel-quiroga-50-en-el-municipio-barco-de-valdeorras-o
9292,/g/precios-combustible-gasolinera-galp-avenida-portugal-2-en-el-municipio-barco-de-valdeorras-o
9293,/g/precios-combustible-gasolinera-galp-n-540-p.k.-0700-en-el-municipio-barbadas
9294,/g/precios-combustible-gasolinera-galp-carretera-nacional-540-km.-070-en-el-municipio-barbadas
9295,/g/precios-combustible-gasolinera-valcarcel-carretera-n-540-km.-83-en-el-municipio-barbadas
9296,/g/precios-combustible-gasolinera-repsol-carretera-crta.-n-525-km.199.4-km.-1994-en-el-municipio-xinzo-de-limia
9297,/g/precios-combustible-gasolinera-repsol-cl-a-devesa-s.n.-en-el-municipio-xinzo-de-limia
9298,/g/precios-combustible-gasolinera-e.s.-antela-via-pista-enlace-autovia-rias-baixas-sn-en-el-municipio-xinzo-de-limia
9299,/g/precios-combustible-gasolinera-cepsa-avenida-de-madrid-108-en-el-municipio-xinzo-de-limia
9300,/g/precios-combustible-gasolinera-repsol-carretera-ou-536-km.-79-en-el-municipio-pereiro-de-aguiar-o
9301,/g/precios-combustible-gasolinera-e.-s.-d.-franque-polg.-ind.-pereiro-de-aguilar-en-el-municipio-pereiro-de-aguiar-o
9302,/g/precios-combustible-gasolinera-j.l-e-hijos-c-536-km-43-en-el-municipio-pereiro-de-aguiar-o
9303,/g/precios-combustible-gasolinera-galp-carretera-n-525-km.-216400-en-el-municipio-allariz
9304,/g/precios-combustible-gasolinera-repsol-carretera-crtra-de-orense-a-portugal-km.-254-en-el-municipio-celanova
9305,/g/precios-combustible-gasolinera-petronor-cr-n-120-5959-en-el-municipio-ribadavia
9306,/g/precios-combustible-gasolinera-cepsa-autovia-a52-km-249-en-el-municipio-ribadavia
9307,/g/precios-combustible-gasolinera-naturgy--calle-ricardo-martin-esperanza-12-en-el-municipio-san-cibrao-das-vias
9308,/g/precios-combustible-gasolinera-repsol-calle-ponte-sevilla-18-en-el-municipio-san-cibrao-das-vias
9309,/g/precios-combustible-gasolinera-repsol-carretera-carretera-nacional-525-km.-2343-en-el-municipio-san-cibrao-das-vias
9310,/g/precios-combustible-gasolinera-staroil-san-cibrao-calle-ricardo-martin-esperanza-12-12-en-el-municipio-san-cibrao-das-vias
9311,/g/precios-combustible-gasolinera-superfuel-calle-ricardo-martin-esperanza-1-en-el-municipio-san-cibrao-das-vias
9312,/g/precios-combustible-gasolinera-repsol-carretera-comarcal-infesta-rante-enlace-km.-sn-en-el-municipio-san-cibrao-das-vias
9313,/g/precios-combustible-gasolinera-repsol-cr--a-52-enlace-p.k.-217-en-el-municipio-san-cibrao-das-vias
9314,/g/precios-combustible-gasolinera-repsol-rua-circunvalacion-sn-en-el-municipio-rua-a
9315,/g/precios-combustible-gasolinera-petrol-a-rua-calle-campo-grande-59-en-el-municipio-rua-a
9316,/g/precios-combustible-gasolinera-cepsa-n-525-km-2543-en-el-municipio-coles
9317,/g/precios-combustible-gasolinera-repsol-carretera-carretera-nacinal-km.-249-en-el-municipio-coles
9318,/g/precios-combustible-gasolinera-latequin-carretera-de-vilarchao-km-1-en-el-municipio-coles
9319,/g/precios-combustible-gasolinera-repsol-cl-ou533-km-21-en-el-municipio-viana-do-bolo
9320,/g/precios-combustible-gasolinera-eess-maceda-baixadabajada-rua-das-flores29-6193-en-el-municipio-maceda
9321,/g/precios-combustible-gasolinera-repsol-lugar-alto-do-couso-sn-en-el-municipio-maceda
9322,/g/precios-combustible-gasolinera-estacion-de-servicio-alto-do-couso-lugar-alto-do-couso-sn-en-el-municipio-maceda
9323,/g/precios-combustible-gasolinera-bp-rua-antigua-de-ourense-8-en-el-municipio-maside
9324,/g/precios-combustible-gasolinera-cepsa-n-541-km-247-en-el-municipio-maside
9325,/g/precios-combustible-gasolinera-estacion-blanca-carretera-our-404-km.-14-en-el-municipio-cartelle
9326,/g/precios-combustible-gasolinera-repsol-cr-n-525-2609--i-en-el-municipio-san-cristovo-de-cea
9327,/g/precios-combustible-gasolinera-repsol-avenida-orense-20-en-el-municipio-pobra-de-trives-a
9328,/g/precios-combustible-gasolinera-estacion-de-servicio-luintra-s.l.-carretera-ponte-dos-gozoas-km.-11900-en-el-municipio-nogueira-de-ramuin
9329,/g/precios-combustible-gasolinera-e.s.-peroxa-a-lama-grande-n-2-en-el-municipio-peroxa-a
9330,/g/precios-combustible-gasolinera-galp-poligono-n525-245-en-el-municipio-vilamarin
9331,/g/precios-combustible-gasolinera-cepsa-carretera-ou-540-km.-154-en-el-municipio-merca-a
9332,/g/precios-combustible-gasolinera-ee.ss.-camio-de-monterrei-carretera-carretera-de-oimbra-ou-1011-km.-22-en-el-municipio-oimbra
9333,/g/precios-combustible-gasolinera-repsol-cr-or-212-15-or-212-km-153-en-el-municipio-avion
9334,/g/precios-combustible-gasolinera-galp-calle-marques-de-magallanes-57-en-el-municipio-padrenda
9335,/g/precios-combustible-gasolinera-petronor-carretera-carretera-de-xinzo-km.-12900-en-el-municipio-cualedro
9336,/g/precios-combustible-gasolinera-galp-carretera-cv-202-rebordondo-cualedro-km.-1700-en-el-municipio-cualedro
